CQFR_resultados_final2;Friedman;0,2;0,99064;2,91084361076355
CQFR_resultados_final2;Friedman;0,2;0,9914;3,212794542312622
CQFR_resultados_final2;Friedman;0,2;0,9914;3,1909589767456055
CQFR_resultados_final2;Friedman;0,2;0,9908;2,7993264198303223
CQFR_resultados_final2;Friedman;0,2;0,99108;2,583245277404785
CQFR_resultados_final2;Friedman;0,2;0,99224;2,885854482650757
CQFR_resultados_final2;Friedman;0,2;0,99096;2,3993632793426514
CQFR_resultados_final2;Friedman;0,2;0,99116;2,7321078777313232
CQFR_resultados_final2;Friedman;0,2;0,99156;2,589503288269043
CQFR_resultados_final2;Friedman;0,2;0,99108;2,949899435043335
CQFR_resultados_final2;Friedman;0,2;0,99108;2,4133920669555664
CQFR_resultados_final2;Friedman;0,2;0,99168;2,6566498279571533
CQFR_resultados_final2;Friedman;0,2;0,99076;2,40405535697937
CQFR_resultados_final2;Friedman;0,2;0,9912;2,75409197807312
CQFR_resultados_final2;Friedman;0,2;0,99168;2,373091697692871
CQFR_resultados_final2;Friedman;0,2;0,99132;2,753838062286377
CQFR_resultados_final2;Friedman;0,2;0,99172;2,427751064300537
CQFR_resultados_final2;Friedman;0,2;0,99116;2,7610414028167725
CQFR_resultados_final2;Friedman;0,2;0,9908;3,0678417682647705
CQFR_resultados_final2;Friedman;0,2;0,99044;2,6866133213043213
CQFR_resultados_final2;Friedman;0,2;0,99112;2,521944046020508
CQFR_resultados_final2;Friedman;0,2;0,99072;3,4490466117858887
CQFR_resultados_final2;Friedman;0,2;0,9912;3,6151459217071533
CQFR_resultados_final2;Friedman;0,2;0,99116;2,4131245613098145
CQFR_resultados_final2;Friedman;0,2;0,99076;2,7871644496917725
CQFR_resultados_final2;Friedman;0,2;0,99116;2,4379966259002686
CQFR_resultados_final2;Friedman;0,2;0,99124;3,1094460487365723
CQFR_resultados_final2;Friedman;0,2;0,9904;2,40875506401062
CQFR_resultados_final2;Friedman;0,2;0,99152;2,805152654647827
CQFR_resultados_final2;Friedman;0,2;0,99112;2,4236979484558105
CQFR_resultados_final2;Friedman;0,2;0,99172;2,849151611328125
CQFR_resultados_final2;Friedman;0,2;0,9914;2,422772169113159
CQFR_resultados_final2;Friedman;0,2;0,99092;2,816084861755371
CQFR_resultados_final2;Friedman;0,2;0,9916;2,395142078399658
CQFR_resultados_final2;Friedman;0,2;0,9912;2,8179068565368652
CQFR_resultados_final2;Friedman;0,2;0,99132;2,44630765914917
CQFR_resultados_final2;Friedman;0,2;0,99132;2,791940689086914
CQFR_resultados_final2;Friedman;0,2;0,99168;2,3750720024108887
CQFR_resultados_final2;Friedman;0,2;0,99104;2,710144281387329
CQFR_resultados_final2;Friedman;0,2;0,99092;2,409818410873413
CQFR_resultados_final2;Friedman;0,2;0,99112;2,761884927749634
CQFR_resultados_final2;Friedman;0,2;0,99092;2,3789777755737305
CQFR_resultados_final2;Friedman;0,2;0,99;2,6996841430664062
CQFR_resultados_final2;Friedman;0,2;0,99124;2,3825912475585938
CQFR_resultados_final2;Friedman;0,2;0,9906;2,9886155128479004
CQFR_resultados_final2;Friedman;0,2;0,99096;2,689349889755249
CQFR_resultados_final2;Friedman;0,2;0,99156;3,057490110397339
CQFR_resultados_final2;Friedman;0,2;0,99188;2,5237460136413574
CQFR_resultados_final2;Friedman;0,2;0,99048;2,815981149673462
CQFR_resultados_final2;Friedman;0,2;0,99112;2,4497668743133545
